Statistics_DgDgt_integrate,Statistics_DggradJ_integrate,Statistics_cost_function_integrate,Statistics_norm_inf_DgT_max,Statistics_volume_integrate,Norm_expansion_H1
132.58080500892908,-76.00784497680858,16.94086272757733,8.178965248427804,995.8637404657644,0.0022368637681342697
132.59456648304035,-76.003209604979,16.940107395140693,8.17969046331648,995.8637519421225,0.002222352201882517
132.6073960345532,-75.99872731487245,16.939371187547128,8.180338485446551,995.8637629217094,0.0022084232238365384
132.61932403948106,-75.9943914910488,16.93865318689512,8.181031471118008,995.8637734278943,0.0021950441491557773
132.63037934582428,-75.99019590222622,16.93795253180608,8.182121203212274,995.8637834828537,0.0021821848883078416
132.64058937069456,-75.98613467490081,16.9372684136879,8.1831298050317,995.8637931074076,0.002169817679382735
132.64998018962038,-75.98220226816916,16.93660007294125,8.184060400925135,995.863802321084,0.0021579168536590516
132.65857661941928,-75.97839345049039,16.93594679543691,8.18491593121954,995.8638111422514,0.00214645862955768
132.66640229541846,-75.97470327850134,16.935307909350545,8.185699166151787,995.8638195880542,0.0021354209303037115
132.6734797427568,-75.9711270769403,16.934682782032194,8.186412718582691,995.8638276746212,0.002124783223591907
132.67983044321423,-75.96766042065303,16.93407081731828,8.187059055558953,995.8638354170347,0.002114526378832826
132.69013981534368,-75.96429911759418,16.933471452901806,8.187967118477268,995.8638428294596,0.0021043479620455256
132.74262790936945,-75.96103889463362,16.93288292858671,8.191813763325479,995.8638502713042,0.002091932125804695
132.79429216307366,-75.95787445787393,16.932293975993833,8.19558688976462,995.8638608065457,0.0020799359218633714
132.84516066381119,-75.95481486483216,16.93170935498508,8.199288016814958,995.8638732024331,0.002068337859880937
132.89525391313336,-75.95186437867643,16.931131929421003,8.202918635004542,995.8638866704381,0.002057118983662058
132.94458755379415,-75.94902425887935,16.93056335550824,8.20648019159554,995.8639007072895,0.0020462621571216665
132.99317411938435,-75.9462939067865,16.93000452337487,8.209974083276482,995.863914992807,0.002035751642577708
133.04102415601827,-75.94367159694261,16.92945584008434,8.213401653442933,995.8639293243683,0.002025572834517406
133.08814694137808,-75.9411549430212,16.928917410976126,8.216764192228329,995.8639435747004,0.0020157120801380514
133.1345509445537,-75.93874119309918,16.928389155552885,8.220062938130075,995.8639576647807,0.0020061565518413775
133.18024411957234,-75.93642741562087,16.927870881371874,8.223299080501278,995.863971546537,0.0019968941525316778
133.22523409284616,-75.9342106158209,16.927362331153223,8.226473762448913,995.8639851916184,0.0019879134416500685
133.2695282818587,-75.93208780721214,16.92686321252719,8.229588083870876,995.8639985842536,0.00197920357591222
133.3131339701714,-75.93005605469894,16.926373216759966,8.232643104462866,995.8640117166578,0.001970754260168031
