Statistics_cost_function_integrate,Statistics_gradient_integrate,Statistics_surface_movable_integrate,Statistics_volume_integrate,Norm_expansion_H1
-0.01879970994658445,-0.012342029580981875,12.46873265032337,995.8702045441133,1.5857273721218201
-0.30271103831971835,-0.32104678864724767,19.75060909865934,991.7733298295972,0.6912068499855094
-0.6797480228660354,-0.6965980713372071,22.901533705671877,989.7293670422447,0.4705840726377919
-1.0571985139827358,-1.0086660655875266,20.896612732460095,991.0660946579532,0.8473750292531851
-1.3821371330701224,-1.1570911384472078,17.324036368835245,993.2875797075595,0.6529101648344338
-1.6966852265341554,-1.2239758525985902,14.66814366078579,994.8108375409183,0.3931635846516537
-2.009125268578582,-1.2868567288229287,13.147984996307413,995.6395214755406,0.21404280701581876
-2.31361497515667,-1.3918009829376288,12.4069952282139,996.0443623630495,0.1157596229543767
-2.6092760172285763,-1.5541100465912572,12.136210585596128,996.2112710169628,0.0816890998110058
-2.9000234722244387,-1.7714169757105735,12.135997492095608,996.246950418122,0.08226448932163742
-3.190970712273934,-2.034050186964814,12.281522179141248,996.2142232635254,0.08809314318193252
-3.4862275097922817,-2.330183721595885,12.494079315576663,996.1521450824729,0.09119578436760431
-3.7880057845634885,-2.647612217082608,12.72522741982047,996.0852474837143,0.0922686733565717
-4.096369171825652,-2.974041967981502,12.947997938327559,996.0278574723159,0.09303325058800757
-4.409336364992387,-3.2996392981460834,13.150907245739718,995.9867111236887,0.094390075948357
-3.8432096356710654,-2.8797232309464427,13.356316729977618,995.9524337165374,0.10163290790945333
-4.210126563191157,-3.231916508772945,13.52094340557885,995.9546604048393,0.10482757908384868
-4.596151555546292,-3.6010987047063026,13.689821660172287,995.966231246214,0.10821997442554718
-4.934985860811118,-3.6006051068871874,13.877373248519865,995.9811756764869,0.1093177469836227
-5.354602671105335,-3.9441007021255765,14.073529636795387,996.0030738837887,0.11255376057380502
-5.793175005798036,-4.282111836792568,14.298447752006508,996.0248262286125,0.11561813886243519
-6.216458896733858,-4.261927648796099,14.56609896665582,996.0420564497856,0.11712550688835092
-6.718039659997128,-4.7383387396531775,14.849663338735438,996.0637467622088,0.12171878543684304
-7.190688768036895,-4.663968950858127,15.18060271815116,996.0816470384323,0.12159024528249303
-7.743473213131351,-5.2871717037976556,15.532610176149593,996.1015290602694,0.12784288972658756
-8.201927973236383,-4.357242511065919,15.938604044080735,996.1179494170345,0.12149506741318523
-8.736965552049666,-4.263410016345779,16.345335361746816,996.1351443280812,0.12150573112964838
-9.268521895320852,-3.9586790139267216,16.782428802307066,996.1468918930715,0.11963889763253673
-9.78658450557565,-3.5183015632538197,17.241615084371183,996.1531556713804,0.11628579426125685
-10.343380888849254,-3.800712384285154,17.71332327788543,996.1551667549361,0.11903906949251244
-10.873833452287368,-2.919034307856078,18.22100984587815,996.1529636282403,0.11512657237103813
-11.392512443591919,-2.590059585939255,18.72017229889,996.1517889113316,0.11428855474582333
-11.90139278057038,-1.9142563880775607,19.23241033020397,996.1476202868158,0.11106315900262372
-12.459582960100674,-2.1423395754519046,19.741455680574028,996.1420021328444,0.11417291951483623
-12.995452633487835,-0.9935510344042637,20.27377993975636,996.1360614795241,0.10847039333836941
-13.564996849933525,-1.333110936157756,20.78638444850344,996.130222416974,0.11288762161278328
-14.109229806320124,-0.291866390221609,21.324256541406456,996.1255239547712,0.10651710383385996
-14.63595795564797,0.5491324760104528,21.83721255302002,996.1213799934928,0.10225015217991713
-15.183948944798871,0.8470507609176041,22.338477494192325,996.1111567666155,0.1021452392089023
-15.714676700268646,1.094505822422643,22.84510180211259,996.0999657068259,0.10341011236016433
-16.263388902578452,1.8825117476202728,23.348083702665424,996.0919843575439,0.09700040129263103
-16.80688521735094,1.650643133964846,23.833879433983558,996.0843499734056,0.10032318635917017
-17.336498107161034,2.6220305596666615,24.33317667020169,996.0809576513454,0.09595784401621336
-17.881637638729718,2.354408969630728,24.813134992295716,996.0768960622557,0.09955942488400991
-18.37546283920487,3.8529550601289198,25.305454478095562,996.0743210764207,0.0914046610094547
