Statistics_DgDgt_integrate,Statistics_DggradJ_integrate,Statistics_cost_function_integrate,Statistics_norm_inf_DgT_max,Statistics_volume_integrate,Norm_expansion_H1
45.46707309567217,0.007721915712670052,0.0027003729806454923,4.093922160422902,995.8702045441133,0.01800451396466585
45.46255661636265,0.011022719530955143,-0.000699132697119284,4.089112424602276,995.8703937248523,0.02515739928184149
45.4962484098045,0.012565843760518412,-0.007443078441767791,4.111608593066031,995.8706626962996,0.02890826348596785
45.557644968066995,0.012534359711706139,-0.018187001578937954,4.1586395494330235,995.8711841541345,0.028820962959292408
45.62644664350952,0.01130010570637353,-0.03322307274468939,4.200616676932784,995.871923155882,0.028314313761035277
45.69773501421753,0.00903775727194821,-0.05245253139544418,4.24274906389267,995.87280953943,0.02755780284046927
45.76996341897565,0.005927871381274238,-0.07544631421751408,4.286612390113575,995.8737651240334,0.026685775459175845
45.84254857476095,0.0022411940642576406,-0.10168670433471523,4.32390691495219,995.8747300716585,0.02578155522841878
45.915230662059585,-0.0017448668621723082,-0.13065022990548636,4.356073557087077,995.8756651573914,0.024194635716267794
45.94347028883399,-0.0056590603537729055,-0.16092372276024963,4.37903938005687,995.8764634517885,0.02157798957080141
45.93710982027579,-0.009115854068633236,-0.19030677713841676,4.393916128208736,995.8769687582202,0.019494407778164906
45.934477377975114,-0.012081415315357754,-0.21866591240028685,4.405940397558127,995.8772655818566,0.017785844167616888
45.94883641786938,-0.014547751251859996,-0.24594074976826572,4.41732404327443,995.8774163929018,0.01635405674180588
46.38200105673171,-0.016515011746582743,-0.2721160942401284,4.4694683978590195,995.8774660602601,0.015019033105559782
46.79008692817414,-0.017971664855458997,-0.2970088244984351,4.517664565464518,995.8774249916785,0.013885982579882902
47.175735215934615,-0.018927835432578474,-0.3206959207266234,4.562485370446441,995.8773273939843,0.012910545425055842
47.54116750780374,-0.019388063576103075,-0.3432537388759828,4.604377338535948,995.8771955463301,0.012060406893337391
47.888264648393424,-0.019352531855794133,-0.36475501133315874,4.645983713879792,995.8770438176946,0.011311537980853584
48.21863023113371,-0.018818524839289055,-0.38526764888430326,4.695195839734217,995.8768813984605,0.010645738917266027
48.533641508049875,-0.017781749281885965,-0.40485443555277345,4.741988269356519,995.8767141209361,0.010048994066375912
48.834490183834994,-0.016237386635338833,-0.4235731518718294,4.786555236170022,995.8765456556381,0.009510345729162453
49.12221512784241,-0.01418086188323228,-0.4414768885154115,4.829065656576247,995.8763782891724,0.009021107805657215
49.397728643063736,-0.011608360211035309,-0.4586144292563675,4.869667741549606,995.8762134261061,0.008574306907813713
49.66183760394732,-0.008517138840491342,-0.4750306432337852,4.908492590972605,995.8760519106245,0.008164278692556785
49.90248514517885,-0.0049056823329030295,-0.49076685836243317,4.944267676258008,995.8758942316588,0.007788158642261118
49.83770258051638,-0.0007727855807776985,-0.5058647702430611,4.946307902329233,995.8757411288265,0.007479586216156205
49.77597153024633,0.003905987183245706,-0.5204384808413665,4.948208387301223,995.8756032201966,0.007189335739821132
108.36003859934338,-0.9384767932844973,-0.22606553750261169,10.71935024687271,995.8498402379159,0.00851724231787118
108.11571989955324,-0.964402834031397,-0.2384137417720596,10.722699964144658,995.8601765807632,0.0073870335508072205
108.18639218224318,-0.9879778650983984,-0.250345409569826,10.749221085337643,995.8660651146345,0.0068850397183846165
108.49676119832773,-1.0099273869976364,-0.26199574636441547,10.795170808508256,995.8694173886327,0.006615150149984935
108.82952435862728,-1.0306768605501024,-0.2734387144441386,10.839519452877198,995.8713213648399,0.006435366145306476
109.16913333190314,-1.050508601667086,-0.28473082814144657,10.882045165517921,995.8723997103353,0.006290190492909116
109.50695938902098,-1.0695941248917273,-0.29590449492736337,10.922664876755928,995.873007292437,0.006160310617559286
109.83829676380205,-1.0880392201314255,-0.3069776658059148,10.961370710667266,995.8733464219944,0.006038906172125772
110.16065937537606,-1.105910603317574,-0.31795968493312105,10.998194543639814,995.8735324537167,0.005923417403411411
110.47281294054986,-1.1232515634413145,-0.32885480744773615,11.033188391005023,995.873631163949,0.0058127493979004425
110.7742253518758,-1.1400910832267634,-0.33966430501183575,11.066413638421102,995.8736800588551,0.005706326389977167
111.06475494319388,-1.1564491017686787,-0.35038772295131876,11.097935193473429,995.8737005240729,0.005603769974347206
111.34447400440115,-1.1723394978453514,-0.3610236306105083,11.127818363361406,995.873704753308,0.005504787831283549
111.61356915251335,-1.187771722983155,-0.3715700701264976,11.156127236390104,995.8736996993006,0.005402023133596291
111.87199347958828,-1.2027309393027785,-0.38201073008170305,11.182889432020346,995.8736873586557,0.005083625830972667
112.1112923626894,-1.2165913028659456,-0.39190557676584165,11.207148320003881,995.8736094375653,0.004794603532511133
112.33286635987315,-1.2294668613170552,-0.401299498341389,11.229191073601452,995.8734994433213,0.0045309092855845105
112.53817763672994,-1.2414499832363215,-0.4102308805487575,11.249266034110434,995.8733758467721,0.004289267593564387
112.72863949337842,-1.2526171309384382,-0.4187331151742746,11.26758812722135,995.8732486467226,0.004066965302536099
112.90556668310569,-1.2630327454756685,-0.4268356411143025,11.28434379013647,995.8731230932963,0.0038617258491287945
113.07015788075722,-1.2727519389211412,-0.4345646858248057,11.29969526467186,995.873001796018,0.0036716229103600072
113.22349451845274,-1.2818224174924113,-0.441943810774342,11.31378425297459,995.8728859138547,0.0034950159922301164
113.36654739836571,-1.2902858963292723,-0.4489943254075216,11.327896528426631,995.8727758243739,0.003330500193825153
113.50018650008288,-1.2981791687504984,-0.45573561026973214,11.341064110469327,995.8726714977813,0.0031768661166299574
