Statistics_cost_function_integrate,Statistics_gradient_integrate,Statistics_surface_movable_integrate,Statistics_volume_integrate,Norm_expansion_H1
6.481268282746937,15.160973239469076,259.4738085136133,239.99999999999923,1.4630345385733008
7.4123860152244285,17.62217200212693,252.0609073857773,224.31226407081883,0.2940160481909018
7.397204017279064,17.450025780772357,251.18774589341626,221.39544042257725,0.4449398941523131
6.952830311913352,15.841996639006815,253.6493978017734,225.07461063553603,0.6277746952349484
6.519471407348249,14.314918712253814,257.1828002046761,231.02491843904548,0.5851777130000795
6.155289026869269,12.97766512460308,260.4587300841859,236.5851004788726,0.4118917229273722
5.935379362752328,12.06714139173971,262.7790723824033,240.35446572740358,0.23975931786149127
5.802095485487065,11.736142577785833,264.0638455000356,242.12204972133756,0.1315705257834181
5.754337382400839,11.549769903637381,264.527543472528,242.32734676039118,0.12009078633050593
5.776662016331988,11.605321822517142,264.5709913500915,241.72919668378978,0.12758685551477023
5.777248660650425,11.597128051467136,264.5097395395568,240.9407318103687,0.12361254993467122
5.7606010440958055,11.462114288621915,264.5070673166155,240.27039833108515,0.12068903472374498
5.71356828205987,11.278955044273967,264.6287460744508,239.86092255647745,0.12062614877262202
5.659556150948555,11.080284958446324,264.87434309712205,239.70836090357136,0.12208229223241977
5.60215328539228,10.87667938961177,265.20183057381524,239.73103059558,0.1218924423234412
5.545154736427143,10.678906170677399,265.5634640100474,239.83600852264803,0.1195133814134058
5.491172563855003,10.493987272006127,265.9231796215486,239.95274827424376,0.11592837789440882
5.441369539193304,10.32464632064514,266.26162008742483,240.04283442541544,0.11221734345309095
5.395788837580975,10.170432354801155,266.57361841083605,240.09519178654398,0.10897254589201583
5.353857300575314,10.029245378063619,266.86269560217426,240.11553185278856,0.1063371486289544
5.314817505787635,9.898579953261008,267.1357221601852,240.11610706386938,0.10422339330293749
5.277996299831214,9.776262702974302,267.3992664128651,240.10870311260024,0.10247449975690279
5.242914504360038,9.660729226875914,267.65787748864767,240.10134107654616,0.1009422820732576
5.20928700297651,9.550997308736056,267.9138396355896,240.09779584169874,0.09951778663715688
