Statistics_cost_function_integrate,Statistics_gradient_integrate,Statistics_surface_movable_integrate,Statistics_volume_integrate,Norm_expansion_H1
24.13043881257501,70.6952351680294,12.46873265032337,995.8702045441133,1.1457548358435994
40.00608237381364,101.8732707436558,17.52775245872741,993.1260990471843,0.4937022338563319
45.990770597662554,112.01248704102568,19.55677651718217,991.9223294079757,0.29115607461971005
41.60211533481872,104.38713127577869,18.720738848539938,992.4774612899521,0.5096577603739273
33.886311530922974,90.54826193550993,16.797280215581598,993.6661223504224,0.4618290923728993
27.53811037318899,78.44532202595343,15.066310160936558,994.6852268146448,0.3274022647771793
23.415706711571797,70.1579284095114,13.886368705158796,995.3583479551668,0.20760476800632832
21.008870856220216,65.1685990225524,13.198340275962533,995.7504957259802,0.12656797011116172
20.13168680956134,64.7368454004099,12.908901589861149,995.9330415356679,0.10035564956955903
19.313598782813596,63.1666020816419,12.751581386421435,996.0491715583107,0.07829554909763245
18.983537781725275,62.66155231385449,12.761704024866047,996.0801220336556,0.07259713029947104
18.914778612195207,62.73456321768129,12.862398312809496,996.0652996802421,0.07087041166033266
18.961889393747068,63.062774311440485,13.001951854569423,996.0306730648831,0.06877746928156925
19.036846288204,63.448773865491084,13.148238912664876,995.9923070963849,0.06600183428862402
19.092628067082558,63.78712958337681,13.283809081833258,995.9589473140645,0.06309814499665686
19.11041736113653,64.0356748918893,13.401537787787646,995.9341607195327,0.06044219943472493
19.117823270909323,64.32882920488083,13.503410765635023,995.9175991798811,0.06004312407313002
19.054188715238382,64.3949905772198,13.586740591816161,995.9104112661552,0.05789566437554308
18.974549259699938,64.41967110250174,13.660379866943025,995.9076097684236,0.05590845254248234
18.887509390587336,64.4217501353293,13.727731529050391,995.9074283683697,0.05405092970913045
18.79952492761894,64.41546392472954,13.791457096549228,995.9084993397286,0.05231634053221837
18.714667437792272,64.40984311011272,13.853350103559315,995.9099134456973,0.050705943103163315
18.63497934027301,64.40945306599994,13.914439247629995,995.9111618136054,0.049219463511183746
18.561046606646332,64.41562986004375,13.975185775622476,995.9120305843941,0.04785257129616954
18.492564601355376,64.42771800795566,14.035689475227665,995.9124926472678,0.046598005328294785
18.48647655258886,64.8274237942692,14.116849127190788,995.906601194178,0.045356793241161646
18.414363977503157,64.83956517811517,14.170935175351328,995.9092030867679,0.04399332948571261
18.351305352364918,64.86815007779971,14.226234275951208,995.9106410694029,0.04273993893678447
18.29586941134138,64.90985913491721,14.28237675562547,995.9111205243041,0.04158341216796462
18.246278621295794,64.96059797583499,14.338821276819376,995.9109338287255,0.040511293525076875
18.20088859992315,65.01657697610312,14.395052566298617,995.9103596990287,0.03951392789226033
18.15840123854609,65.07479762501376,14.450674531494522,995.9096163696323,0.03858440775741349
18.117905586284667,65.13315005888889,14.505433542202029,995.9088502627656,0.03771782859514786
18.078825658685403,65.19029750523693,14.559202503151873,995.9081443459038,0.03691058453147427
18.040832034181733,65.24547547016246,14.611948475499814,995.9075345940257,0.03615989814061876
18.041744343170663,65.53750297534154,14.67410780707745,995.9043712258895,0.03618525641806794
17.995751626500862,65.58084856070495,14.721753929560661,995.9059751621089,0.03534917395484215
17.95530996310954,65.63384605206568,14.770238701093309,995.9067662192083,0.034578643588608814
17.919433737113618,65.69412791268925,14.819266393497982,995.906907294855,0.03386555723127902
17.886925924399083,65.75887393610716,14.868434857612865,995.906614419487,0.033202624244066066
17.856703144223157,65.82554365292089,14.917374331689793,995.9060867615965,0.03258439092892115
17.82793438376018,65.89218784645223,14.965809824879855,995.9054755979517,0.03200711394640282
17.80006025930737,65.95748829524324,15.013573273704315,995.9048785915394,0.03146831547043018
17.796429504100658,66.18447886597127,15.069895538092934,995.9022157414556,0.031208500894966167
17.76415800899864,66.24288355669337,15.11410697001462,995.902940147901,0.030624972326338613
17.73481540012026,66.3059959392869,15.158547629259093,995.9032600322614,0.030076856564076764
17.70800045104231,66.37277239886626,15.203102328531797,995.9032380906814,0.02956055352292973
17.683133659748158,66.44178445134258,15.247572770455315,995.9029790662006,0.0290728953663384
17.659653435453546,66.5116632413341,15.291762684517005,995.9025870972762,0.028611525423864338
17.63710960333759,66.58131167464563,15.335519797908427,995.9021449126934,0.028174856099022035
17.61518733514512,66.64995765166395,15.378747889173992,995.9017079692601,0.027761874597257503
17.5936919036491,66.71711733812565,15.421401550807747,995.9013071204902,0.02737194925577029
17.572517159596064,66.78252100479092,15.463473415120875,995.9009549377471,0.027004680249085367
17.581451089298774,67.04444419390565,15.511833776144659,995.8989189568755,0.027085459357690276
17.55340628171769,67.09924997362855,15.549951613844941,995.9002181408147,0.026605718717058642
17.529602757705305,67.16229396220709,15.589116206975707,995.9007746507273,0.02616671224293901
17.509030458807466,67.23107065753275,15.628943929018885,995.9007814912259,0.025761327645154597
17.490619750238103,67.30295607900342,15.6690125226537,995.9004506374081,0.02538423376817839
17.473479592435904,67.3757628412101,15.708970386880226,995.8999598135531,0.025032088831424913
17.456978786912565,67.44793035262802,15.748576252681394,995.899433488,0.024702961392341898
17.44073335933819,67.51849502409618,15.787696330863277,995.8989445310499,0.024395741655787825
17.424550265331558,67.58695709438462,15.826281001301702,995.8985256672842,0.024109767584147162
17.40836105839197,67.65312281218046,15.864336143445744,995.8981833744725,0.02384462864581418
17.41865543271051,67.9344074400622,15.910260774883167,995.8959356463369,0.023279276125411977
17.397452099142726,67.9879896544778,15.94391778448372,995.8969114138768,0.022951095777319564
17.379579376710804,68.04873542524217,15.978556120926093,995.8972712738448,0.022650457555748765
