Statistics_DgDgt_integrate,Statistics_DggradJ_integrate,Statistics_cost_function_integrate,Statistics_norm_inf_DgT_max,Statistics_volume_integrate,Norm_expansion_H1
45.46707309567217,0.012342029580981712,-0.01879970994658446,4.093922160422902,995.8702045441133,0.1808353762416517
44.8200759286094,0.5139839150894677,-0.5882055825679008,4.065571644290299,995.8694924568185,0.14765520286419287
44.028423054040836,0.92688953853546,-1.0531368271426995,4.020280863910811,995.8779029494576,0.12283773627379484
44.002706417978764,1.2730232125346936,-1.4393261852665218,4.056524333242226,995.8876673641981,0.10193424664030666
44.716155844441886,1.5627546172279638,-1.7589386112073266,4.149208763308783,995.8957023188968,0.08448131795152504
43.94384879997002,1.8055881415319337,-2.0228933038251355,4.088051208189459,995.9010746607037,0.0730810666925108
43.2727346362533,2.0187521234103483,-2.2502640545783246,4.030989418467192,995.9045007648774,0.06351188587236466
42.71262843742577,2.2077633188438286,-2.4469068514230083,3.9807827340419206,995.9062747006778,0.055375264285258526
42.24476937866887,2.3771051913419528,-2.6174451023248646,3.9368779680431905,995.906740879792,0.04841508375637876
82.06679134128834,1.7312485870610792,-2.379244781143972,7.625208682467032,995.8861123097361,0.04523840803162765
80.82311171582266,1.870674449610565,-2.5289252168481497,7.489631302271294,995.8918728868349,0.04283428771353768
79.81550062362037,2.0049094166380064,-2.671618441394048,7.3752940140110015,995.8952130810815,0.040504387959564965
79.60980149651243,2.133453669600625,-2.8072773197974397,7.34257171453484,995.8970738087509,0.037942529286911886
79.445632790556,2.2550584149643345,-2.9349190335224926,7.3121267268481756,995.8979096635604,0.03555964348541196
80.27797625383874,2.3698636931893566,-3.0549840845727183,7.383641187710253,995.8981138823427,0.032928338733901774
81.16741304839825,2.4767848778853905,-3.1664961506726743,7.459788326442773,995.8977764751259,0.03041639504290969
81.98279445691473,2.5759555865866326,-3.269746540823626,7.52749752121596,995.8970762985252,0.027979651765524097
82.72558504566065,2.667453199405359,-3.3648992235528454,7.587338760780948,995.8961107101413,0.02579083720098849
83.40158225107002,2.751963192131497,-3.4527319473841827,7.64025521887945,995.8950120833366,0.02381679332828606
84.01668883945602,2.830124456495343,-3.5339271247921102,7.687086244782287,995.8938582176669,0.02203055159029945
84.57659540659701,2.902530581080178,-3.6090882050753823,7.728573416648064,995.8926949043416,0.020409780296778854
85.08662615935026,2.9697316409491568,-3.6787523092374914,7.765369059608236,995.8915490622086,0.01893571814668474
85.55167592032795,3.0322362109236853,-3.74340009025539,7.7980454361257046,995.89043639729,0.017592407527463966
85.9761970156978,3.0905134785357578,-3.8034635254539357,7.827103725576764,995.8893658814795,0.016366128009521037
86.36421250045925,3.144995410907793,-3.8593321647648864,7.852982392707817,995.8883423836585,0.015244970687772854
105.73590014102405,2.8303816915795728,-3.825479897678073,9.798644717833243,995.8830891297207,0.027225468521798312
107.38287735955753,2.91524909791836,-3.9211725945025466,9.958950714317142,995.8897377811204,0.025060711755647863
109.29923663000034,2.9957763403361737,-4.009935783980221,10.143352319705418,995.8928415316975,0.023133510343147812
111.40496318874068,3.07150140518086,-4.092213397424604,10.346526058967648,995.893947613385,0.021420538948057326
113.34531862262587,3.1424290937498753,-4.168610016706507,10.530840313678826,995.8939620277993,0.01994276380859731
112.81931568944621,3.208917457126089,-4.2398947657476596,10.439365512195021,995.8934287394733,0.019080174483050508
113.90032992320305,3.2726778301062684,-4.308255288331618,10.527920175556542,995.8928619203745,0.01798917772405946
114.8816779745974,3.3329224079703836,-4.372820095355002,10.606000086306913,995.892138251814,0.017012484626712503
115.77193672668815,3.3899321411394494,-4.433974056331442,10.674723397329325,995.891361896061,0.016133291275538322
116.57949455551451,3.4439764354230227,-4.49204585521304,10.735091005250899,995.8905870113183,0.015337840753396736
117.31222094164008,3.495308792867699,-4.5473182134536065,10.787994604390558,995.8898402005116,0.014614687257320472
117.97733276316023,3.5441656117048095,-4.600035806981485,10.834226826734135,995.8891330791755,0.013954230213491806
118.58136506898857,3.590766613911941,-4.650411536782067,10.874491768998121,995.8884692838418,0.01334837833197338
119.13019472134752,3.6353160442184724,-4.698631581942054,10.909415063374535,995.8878483565387,0.01279028867001286
119.62908839700421,3.6780041757630135,-4.7448595240364,10.939553112469826,995.8872678775493,0.01227415642731266
120.08275952282082,3.7190088810447377,-4.7892397450616375,10.965401357047108,995.8867246188764,0.011795042758785124
120.49542608615224,3.7584971522393142,-4.831900245889872,10.987401574313482,995.8862151520102,0.011328740925445375
120.72808372844074,3.7965641869294595,-4.872880947018331,10.990229978055028,995.8857243821868,0.010787613711629002
119.99334782266442,3.833029648149257,-4.91189868130284,10.88776362045188,995.8851922527978,0.01037042357295538
119.28630172198488,3.8683237770608634,-4.949411833743646,10.789965829148036,995.8847034693315,0.009967052106998674
118.60625224681593,3.902550007872034,-4.985466130658767,10.699964759195124,995.8842410641174,0.009577439430346633
117.95236127472255,3.9358083094038205,-5.020108672497485,10.61516887447361,995.8837960365547,0.009201474582550467
117.3237059277566,3.968195835821477,-5.0533871634000045,10.534079074031458,995.8833637545015,0.008838997512885161
116.7193164169305,3.999807092167613,-5.085349383036432,10.45651505389845,995.8829419582984,0.008489805014411421
116.13820078285012,4.03073389207321,-5.1160428100934725,10.382302326249764,995.882529656185,0.008153657091938465
125.45316127047012,3.6367633644124657,-5.069404431571395,11.367040822248295,995.8766059117621,0.014326324397514408
126.14374986653472,3.682650978831243,-5.123276911316852,11.423452930228235,995.8824945082396,0.013604926939332726
126.84014364002691,3.7289008200817606,-5.174960871345418,11.474857422006679,995.8854902010253,0.013046662376211713
